string,date,year_type,date_2,year_type_2,predicted_year,years_pre,md_level,section word count
"### | AUTO $ باب دعاء النبي صلى الله عليه وسلم بالقناعة.
",000,False,000,False,False,False,1,285
"### | AUTO باب الحث على لزوم القناعة والصبر عليها.
",000,False,000,False,False,False,1,118
"### | AUTO باب في ذكر ما يبعث على استعمال القناعة.
",000,False,000,False,False,False,1,200
"### | AUTO باب اقنع الناس هم اغنى الناس.
",000,False,000,False,False,False,1,138
"### | AUTO باب ما يحبب الى الانسان القناعة.
",000,False,000,False,False,False,1,371
"### | AUTO باب الاسباب التي تهون القناعة على الانسان $
",000,False,000,False,False,False,1,177
"### | AUTO $ باب.
",000,False,000,False,False,False,1,299
"### | AUTO باب.
",000,False,000,False,False,False,1,444
"### | AUTO $ باب الاستغناء عن استعمال الاردية.
",000,False,000,False,False,False,1,349
"### | AUTO $ باب.
",000,False,000,False,False,False,1,182
"### | AUTO باب.
",000,False,000,False,False,False,1,76
"### | AUTO باب.
",000,False,000,False,False,False,1,101
"### | AUTO $ باب.
",000,False,000,False,False,False,1,46
"### | AUTO $ باب.
",000,False,000,False,False,False,1,354
"### | AUTO باب ما يدفع به الانسان عن نفسه معرة الغنى.
",000,False,000,False,False,False,1,119
"### | AUTO $ باب.
",000,False,000,False,False,False,1,185
"### | AUTO $ باب.
",000,False,000,False,False,False,1,305
